date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:14:09	314472/314472	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jul%202016%2012:04:08%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Meeting_Rooms/__thumbs_1550_855_scale/Breakout-Ficus_2_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Meeting_Rooms/__thumbs_1550_855_scale/Breakout-Ficus_2_th.jpg	(from http://www.regnumhotels.com/en/gallery.html)
14:14:12	285948/285948	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jul%202016%2012:04:09%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Meeting_Rooms/__thumbs_1550_855_scale/Breakout-TILLIA_2_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Meeting_Rooms/__thumbs_1550_855_scale/Breakout-TILLIA_2_th.jpg	(from http://www.regnumhotels.com/en/gallery.html)
14:14:29	468320/468320	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jul%202016%2012:04:13%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Meeting_Rooms/__thumbs_1550_855_scale/Meeting_Room-Carya1_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Meeting_Rooms/__thumbs_1550_855_scale/Meeting_Room-Carya1_th.jpg	(from http://www.regnumhotels.com/en/gallery.html)
14:14:30	146193/146193	---M-Z	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202017%2001:00:12%20GMT	http://www.regnumhotels.com/d/regnum/merged/global_f9_2017-04-25-13-57_3653696738.css	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/merged/global_f9_2017-04-25-13-57_3653696738.css	(from http://www.regnumhotels.com/en/news.html)
14:14:39	55997/55997	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jun%202017%2011:22:17%20GMT	http://www.regnumhotels.com/d/regnum/media/kingvilla/__thumbs_400_243_crop/gianluca_vacchi.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/kingvilla/__thumbs_400_243_crop/gianluca_vacchi.jpg	(from http://www.regnumhotels.com/en/news.html)
14:14:48	491505/491505	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202017%2012:09:27%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_1550_855_scale/22.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_1550_855_scale/22.jpg	(from http://www.regnumhotels.com/en/gallery.html)
14:14:52	22677/22677	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Oct%202016%2012:42:05%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/shutterstock_445746706.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/shutterstock_445746706.jpg	(from http://www.regnumhotels.com/en/news.html)
14:15:01	55206/55206	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20May%202017%2010:45:18%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/Aquaworld_at_Regnum_small.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/Aquaworld_at_Regnum_small.jpg	(from http://www.regnumhotels.com/en/news.html)
14:15:09	45684/45684	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20May%202017%2012:05:31%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/carya-golf-club-030-regnum-carya.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/carya-golf-club-030-regnum-carya.jpg	(from http://www.regnumhotels.com/en/news.html)
14:15:19	63400/63400	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202017%2016:33:19%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/Kurunlu_Waterfall_in_Antalya_43a290.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/Kurunlu_Waterfall_in_Antalya_43a290.jpg	(from http://www.regnumhotels.com/en/news.html)
14:15:24	27112/27112	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202017%2016:38:36%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/CARYA_FLOODLIGHT.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/CARYA_FLOODLIGHT.jpg	(from http://www.regnumhotels.com/en/news.html)
14:15:30	480580/480580	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202017%2012:06:40%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_1550_855_scale/11.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_1550_855_scale/11.jpg	(from http://www.regnumhotels.com/en/gallery.html)
14:15:32	48083/48083	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Apr%202017%2015:08:06%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/rm-1.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/rm-1.jpg	(from http://www.regnumhotels.com/en/news.html)
14:15:35	14726/14726	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202016%2009:09:25%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/shutterstock_97983071.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/shutterstock_97983071.jpg	(from http://www.regnumhotels.com/en/news.html)
14:15:40	60576/60576	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Jan%202017%2011:43:04%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/lol.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/lol.jpg	(from http://www.regnumhotels.com/en/news.html)
14:15:41	37967/37967	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Oct%202016%2007:56:49%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/TOnew.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/TOnew.jpg	(from http://www.regnumhotels.com/en/news.html)
14:15:47	43657/43657	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Oct%202016%2013:25:27%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/__DJI_0628.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/__DJI_0628.jpg	(from http://www.regnumhotels.com/en/news.html)
14:15:47	36253/36253	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Oct%202016%2012:56:14%20GMT	http://www.regnumhotels.com/d/regnum/media/kingvilla/__thumbs_400_243_crop/1.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/kingvilla/__thumbs_400_243_crop/1.jpg	(from http://www.regnumhotels.com/en/news.html)
14:15:48	3032/3032	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2008%20Jun%202017%2012:09:10%20GMT	http://www.regnumhotels.com/condor/modules/flexibleForms/javascript.flexibleForms.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/condor/modules/flexibleForms/javascript.flexibleForms.js	(from http://www.regnumhotels.com/en/contact-and-location.html)
14:15:48	1921/1921	---M-Z	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202017%2002:20:53%20GMT	http://www.regnumhotels.com/d/regnum/merged/contactus-and-location_showForm_f3_2017-06-08-14-09_2826327687.css	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/merged/contactus-and-location_showForm_f3_2017-06-08-14-09_2826327687.css	(from http://www.regnumhotels.com/en/contact-and-location.html)
14:15:48	153856/153856	---M-Z	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202017%2002:20:53%20GMT	http://www.regnumhotels.com/d/regnum/merged/global_f9_2017-04-25-13-57_512479956.css	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/merged/global_f9_2017-04-25-13-57_512479956.css	(from http://www.regnumhotels.com/en/contact-and-location.html)
14:15:49	138816/138816	---M-Z	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202017%2001:23:09%20GMT	http://www.regnumhotels.com/d/regnum/merged/global_f9_2017-04-25-13-57_3923182638.css	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/merged/global_f9_2017-04-25-13-57_3923182638.css	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:15:50	1766/1766	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jun%202016%2007:45:46%20GMT	http://www.regnumhotels.com/templates/main/images/map/hotel-pin.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/images/map/hotel-pin.png	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:15:50	540/540	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jun%202016%2007:45:46%20GMT	http://www.regnumhotels.com/templates/main/images/map/attraction-pin.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/images/map/attraction-pin.png	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:15:51	42737/42737	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202017%2021:15:56%20GMT	http://www.regnumhotels.com/templates/main/images/map/attraction.png	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/templates/main/images/map/attraction.png	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:15:53	31898/31898	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202016%2003:25:07%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Pools/__thumbs_400_243_crop/Heated_Outdoor_Pool-2_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Pools/__thumbs_400_243_crop/Heated_Outdoor_Pool-2_th.jpg	(from http://www.regnumhotels.com/en/news.html)
14:15:54	47493/47493	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2021:15:59%20GMT	http://www.regnumhotels.com/en/attractions/aspendos-theatre.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/attractions/aspendos-theatre.html	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:15:57	33572/33572	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202016%2011:22:13%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/shutterstock_115950643.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/shutterstock_115950643.jpg	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:15:58	671703/671703	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202017%2012:10:01%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_1550_855_scale/66.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_1550_855_scale/66.jpg	(from http://www.regnumhotels.com/en/gallery.html)
14:15:58	47602/47602	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2021:16:03%20GMT	http://www.regnumhotels.com/en/attractions/duden-waterfalls.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/attractions/duden-waterfalls.html	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:16:00	47657/47657	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2021:16:05%20GMT	http://www.regnumhotels.com/en/attractions/the-ancient-city-of-perge.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/attractions/the-ancient-city-of-perge.html	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:16:04	20285/20285	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202016%2012:04:44%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/apollo.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/apollo.jpg	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:16:04	56302/56302	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202016%2011:19:34%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/duden.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/duden.jpg	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:16:04	39296/39296	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202016%2012:02:36%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/shutterstock_279403043.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/shutterstock_279403043.jpg	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:16:05	47581/47581	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2021:16:11%20GMT	http://www.regnumhotels.com/en/attractions/temple-of-apollo.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/attractions/temple-of-apollo.html	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:16:07	48900/48900	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2021:16:13%20GMT	http://www.regnumhotels.com/en/attractions/carya-golf-club.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/attractions/carya-golf-club.html	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:16:08	49039/49039	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2021:16:13%20GMT	http://www.regnumhotels.com/en/attractions/national-golf-club.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/attractions/national-golf-club.html	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:16:10	25071/25071	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202016%2012:15:14%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/Carya_Golf_7_5f5111.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/Carya_Golf_7_5f5111.jpg	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:16:11	47250/47250	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202017%2021:16:16%20GMT	http://www.regnumhotels.com/en/attractions/expo-2016.html	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/en/attractions/expo-2016.html	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:16:11	74753/74753	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2022%20Aug%202017%2001:23:09%20GMT	http://www.regnumhotels.com/d/regnum/merged/global_f9_2017-04-07-12-10_1844485985.js	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/merged/global_f9_2017-04-07-12-10_1844485985.js	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:16:12	96840/96840	---M-Z	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202017%2001:04:12%20GMT	http://www.regnumhotels.com/d/regnum/merged/global_f7_2017-04-25-13-57_3916288595.css	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/merged/global_f7_2017-04-25-13-57_3916288595.css	(from http://www.regnumhotels.com/en/about-us.html)
14:16:15	29700/29700	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202016%2012:13:01%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/National_Golf_Club_-23.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/National_Golf_Club_-23.jpg	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:16:19	54610/54610	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202016%2012:10:37%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/expo2016-2.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/expo2016-2.jpg	(from http://www.regnumhotels.com/en/attractions-in-antalya.html)
14:16:24	67456/67456	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2003:23:50%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/General/__thumbs_581_377_crop/General_View-1_th.jpg?1465162048	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/General/__thumbs_581_377_crop/General_View-1_th5dff.jpg	(from http://www.regnumhotels.com/en/about-us.html)
14:16:26	71034/71034	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2003:23:54%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/General/__thumbs_581_377_crop/General_View-4_th.jpg?1465170548	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/General/__thumbs_581_377_crop/General_View-4_thbafa.jpg	(from http://www.regnumhotels.com/en/about-us.html)
14:16:30	67251/67251	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2020:35:11%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Golf/National_Golf_Club/__thumbs_581_377_crop/National_Golf_Club_-23_th.jpg?1465425390	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Golf/National_Golf_Club/__thumbs_581_377_crop/National_Golf_Club_-23_th3114.jpg	(from http://www.regnumhotels.com/en/about-us.html)
14:16:31	42310/42310	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2020:24:19%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Golf/Carya_Golf_Club/__thumbs_581_377_crop/Carya_Golf_7_th_530899.jpg?1465255421	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Golf/Carya_Golf_Club/__thumbs_581_377_crop/Carya_Golf_7_th_530899b759.jpg	(from http://www.regnumhotels.com/en/about-us.html)
14:16:36	60184/60184	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2020:24:03%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Golf/Carya_Golf_Club/__thumbs_581_377_crop/Carya_Golf_12_th_bf85a1.jpg?1465275494	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Golf/Carya_Golf_Club/__thumbs_581_377_crop/Carya_Golf_12_th_bf85a1e10d.jpg	(from http://www.regnumhotels.com/en/about-us.html)
14:16:43	45435/45435	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Jun%202016%2008:24:41%20GMT	http://www.regnumhotels.com/d/regnum/images/environment-quality-logo.png?1466670281	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/images/environment-quality-logo1027.png	(from http://www.regnumhotels.com/en/green-hotel-belek-antalya.html)
14:16:50	820600/820600	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jul%202017%2014:37:34%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/web.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_400_243_crop/web.jpg	(from http://www.regnumhotels.com/en/news.html)
14:17:22	323590/323590	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202016%2003:20:29%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Others/__thumbs_1550_555_crop/Waterfall_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Others/__thumbs_1550_555_crop/Waterfall_th.jpg	(from http://www.regnumhotels.com/en/about-us.html)
14:17:22	133054/133054	---M-Z	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202017%2004:49:30%20GMT	http://www.regnumhotels.com/d/regnum/merged/global_f9_2017-04-25-13-57_1071155998.css	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/merged/global_f9_2017-04-25-13-57_1071155998.css	(from http://www.regnumhotels.com/en/media.html)
14:17:24	323590/323590	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202016%2003:20:29%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Others/__thumbs_1550_555_crop/Waterfall_th.jpg?1465849206	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Others/__thumbs_1550_555_crop/Waterfall_th821f.jpg	(from http://www.regnumhotels.com/en/about-us.html)
14:17:24	4989/4989	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2009:32:19%20GMT	http://www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_181.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_181.jpg	(from http://www.regnumhotels.com/en/media.html)
14:17:25	6484/6484	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202016%2004:43:20%20GMT	http://www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_1.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_1.jpg	(from http://www.regnumhotels.com/en/media.html)
14:17:25	4989/4989	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2009:32:19%20GMT	http://www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_181.jpg?1476351139	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_1815e4b.jpg	(from http://www.regnumhotels.com/en/media.html)
14:17:26	6484/6484	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202016%2004:43:20%20GMT	http://www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_1.jpg?1466138600	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_1bf90.jpg	(from http://www.regnumhotels.com/en/media.html)
14:17:26	4248/4248	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202016%2004:44:38%20GMT	http://www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_21.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_21.jpg	(from http://www.regnumhotels.com/en/media.html)
14:17:27	4248/4248	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202016%2004:44:38%20GMT	http://www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_21.jpg?1466138678	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_215591.jpg	(from http://www.regnumhotels.com/en/media.html)
14:17:28	6319/6319	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202016%2004:46:27%20GMT	http://www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_41.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_41.jpg	(from http://www.regnumhotels.com/en/media.html)
14:17:29	8871/8871	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202017%2008:02:48%20GMT	http://www.regnumhotels.com/d/regnum/images/video_281.jpg?599bcc88de12d	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/images/video_2819eff.jpg	(from http://www.regnumhotels.com/en/media.html)
14:17:30	6319/6319	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202016%2004:46:27%20GMT	http://www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_41.jpg?1466138787	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/mod_pukkaFlowers/itemImage_41d197.jpg	(from http://www.regnumhotels.com/en/media.html)
14:17:33	310234/310234	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202016%2006:49:12%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/General/__thumbs_1550_555_crop/General_View-4_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/General/__thumbs_1550_555_crop/General_View-4_th.jpg	(from http://www.regnumhotels.com/en/green-hotel-belek-antalya.html)
14:17:34	35431/35431	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202017%2006:47:59%20GMT	http://www.regnumhotels.com/d/regnum/images/video_191.jpg?1488869278	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/images/video_191cb8b.jpg	(from http://www.regnumhotels.com/en/media.html)
14:17:35	30816/30816	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202017%2006:31:59%20GMT	http://www.regnumhotels.com/d/regnum/images/video_201.jpg?1488868318	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/images/video_20125db.jpg	(from http://www.regnumhotels.com/en/media.html)
14:17:38	26678/26678	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202017%2006:39:58%20GMT	http://www.regnumhotels.com/d/regnum/images/video_271.jpg?1488868797	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/images/video_271d519.jpg	(from http://www.regnumhotels.com/en/media.html)
14:17:39	34654/34654	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202017%2006:33:13%20GMT	http://www.regnumhotels.com/d/regnum/images/video_211.jpg?1488868393	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/images/video_21198b3.jpg	(from http://www.regnumhotels.com/en/media.html)
